userid,category,placeid,local_datetime,latitude,longitude,country_name,state_name
1337,Food,529528,2011-03-05 15:35:36+00:00,44.9923184833,-93.1477932167,United States,Minnesota
1337,Food,529528,2011-01-29 17:00:42+00:00,44.9923184833,-93.1477932167,United States,Minnesota
45578,Food,529528,2011-06-11 14:47:43+00:00,44.9923184833,-93.1477932167,United States,Minnesota
1337,Food,202090,2011-04-08 22:36:03+00:00,44.9401443582,-93.1444609165,United States,Minnesota
116691,Food,202090,2011-04-17 00:20:29+00:00,44.9401443582,-93.1444609165,United States,Minnesota
212715,Food,202090,2010-06-06 20:36:23+00:00,44.9401443582,-93.1444609165,United States,Minnesota
212715,Food,202090,2010-06-06 20:36:07+00:00,44.9401443582,-93.1444609165,United States,Minnesota
59161,Food,202090,2010-07-23 19:16:22+00:00,44.9401443582,-93.1444609165,United States,Minnesota
1337,Food,6436862,2011-03-05 15:36:01+00:00,44.99213605,-93.15247,United States,Minnesota
1337,Food,305608,2011-02-03 13:55:36+00:00,45.0047359373,-93.1673669815,United States,Minnesota
116,Food,305608,2010-06-09 13:11:56+00:00,45.0047359373,-93.1673669815,United States,Minnesota
116,Food,305608,2010-03-12 01:17:43+00:00,45.0047359373,-93.1673669815,United States,Minnesota
1337,Food,4063449,2010-12-12 00:40:59+00:00,45.006252416,-93.162085739,United States,Minnesota
116,Food,4063449,2010-11-13 14:54:15+00:00,45.006252416,-93.162085739,United States,Minnesota
29134,Food,4063449,2010-09-19 18:14:56+00:00,45.006252416,-93.162085739,United States,Minnesota
2380827,Food,4063449,2011-03-13 18:46:48+00:00,45.006252416,-93.162085739,United States,Minnesota
45578,Food,4063449,2011-06-12 04:14:37+00:00,45.006252416,-93.162085739,United States,Minnesota
533055,Food,4063449,2011-04-11 15:11:04+00:00,45.006252416,-93.162085739,United States,Minnesota
1337,Food,602586,2010-12-10 23:35:15+00:00,44.9758908173,-93.271311669,United States,Minnesota
1337,Food,602586,2010-10-14 23:45:33+00:00,44.9758908173,-93.271311669,United States,Minnesota
49061,Food,602586,2011-04-25 18:31:08+00:00,44.9758908173,-93.271311669,United States,Minnesota
49061,Food,602586,2010-03-30 17:46:41+00:00,44.9758908173,-93.271311669,United States,Minnesota
49061,Food,602586,2010-02-23 18:36:23+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-09-14 16:04:35+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-08-17 16:23:38+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-08-03 16:13:46+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-07-13 16:12:54+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-07-06 16:00:40+00:00,44.9758908173,-93.271311669,United States,Minnesota
51367,Food,602586,2010-06-29 16:12:32+00:00,44.9758908173,-93.271311669,United States,Minnesota
1337,Food,329047,2010-12-07 22:54:57+00:00,45.0127080643,-93.1721520424,United States,Minnesota
116691,Food,329047,2010-08-17 18:59:15+00:00,45.0127080643,-93.1721520424,United States,Minnesota
116691,Food,329047,2010-08-03 00:46:34+00:00,45.0127080643,-93.1721520424,United States,Minnesota
116691,Food,329047,2010-07-17 00:38:46+00:00,45.0127080643,-93.1721520424,United States,Minnesota
116691,Food,329047,2010-07-10 22:43:58+00:00,45.0127080643,-93.1721520424,United States,Minnesota
116,Food,329047,2010-03-20 20:30:02+00:00,45.0127080643,-93.1721520424,United States,Minnesota
29134,Food,329047,2010-12-01 20:44:09+00:00,45.0127080643,-93.1721520424,United States,Minnesota
117848,Food,329047,2010-08-17 16:59:15+00:00,45.0127080643,-93.1721520424,United States,Minnesota
117848,Food,329047,2010-08-17 03:40:52+00:00,45.0127080643,-93.1721520424,United States,Minnesota
1337,Food,500588,2010-12-05 19:25:32+00:00,45.010417424,-93.0237829685,United States,Minnesota
116,Food,500588,2010-12-05 19:23:28+00:00,45.010417424,-93.0237829685,United States,Minnesota
116,Food,500588,2010-07-24 23:13:20+00:00,45.010417424,-93.0237829685,United States,Minnesota
1270412,Food,500588,2010-12-16 23:39:31+00:00,45.010417424,-93.0237829685,United States,Minnesota
1270412,Food,500588,2010-10-14 23:16:24+00:00,45.010417424,-93.0237829685,United States,Minnesota
1337,Food,43572,2010-11-09 17:47:06+00:00,44.9335066,-93.0832659833,United States,Minnesota
1270412,Food,43572,2011-03-23 23:23:16+00:00,44.9335066,-93.0832659833,United States,Minnesota
533055,Food,43572,2010-09-05 18:28:30+00:00,44.9335066,-93.0832659833,United States,Minnesota
2080407,Food,43572,2010-11-07 19:41:29+00:00,44.9335066,-93.0832659833,United States,Minnesota
2080407,Food,43572,2010-10-31 16:58:03+00:00,44.9335066,-93.0832659833,United States,Minnesota
117848,Food,43572,2010-05-30 19:34:51+00:00,44.9335066,-93.0832659833,United States,Minnesota
1337,Food,764203,2010-10-16 15:20:52+00:00,45.0517296767,-93.1475883722,United States,Minnesota
116,Food,764203,2010-11-14 01:21:48+00:00,45.0517296767,-93.1475883722,United States,Minnesota
116,Food,764203,2010-10-16 14:57:36+00:00,45.0517296767,-93.1475883722,United States,Minnesota
116,Food,764203,2010-07-23 12:36:10+00:00,45.0517296767,-93.1475883722,United States,Minnesota
116,Food,764203,2010-03-27 01:38:26+00:00,45.0517296767,-93.1475883722,United States,Minnesota
212715,Food,764203,2010-05-13 03:11:03+00:00,45.0517296767,-93.1475883722,United States,Minnesota
1337,Food,22941,2010-09-19 03:23:20+00:00,45.0549523333,-92.80433275,United States,Minnesota
28279,Food,22941,2010-07-24 17:06:54+00:00,45.0549523333,-92.80433275,United States,Minnesota
120,Food,22941,2010-09-11 19:55:46+00:00,45.0549523333,-92.80433275,United States,Minnesota
1337,Food,528768,2010-09-12 00:48:49+00:00,45.0056082984,-93.1651353836,United States,Minnesota
119763,Food,528768,2010-06-10 01:18:24+00:00,45.0056082984,-93.1651353836,United States,Minnesota
1337,Food,534548,2010-08-25 00:25:58+00:00,45.0060406811,-93.162946701,United States,Minnesota
1337,Food,280637,2010-08-11 23:32:39+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116691,Food,280637,2011-01-16 17:39:08+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116691,Food,280637,2010-11-28 17:56:44+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2011-01-25 23:49:40+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2010-08-23 22:33:03+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2010-06-20 01:18:19+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2010-04-27 22:32:46+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2010-03-02 23:29:33+00:00,45.0053883129,-93.1673026085,United States,Minnesota
116,Food,280637,2010-01-30 01:07:29+00:00,45.0053883129,-93.1673026085,United States,Minnesota
192214,Food,280637,2010-12-18 01:45:24+00:00,45.0053883129,-93.1673026085,United States,Minnesota
120424,Food,280637,2011-03-28 17:28:25+00:00,45.0053883129,-93.1673026085,United States,Minnesota
120424,Food,280637,2011-03-25 17:27:37+00:00,45.0053883129,-93.1673026085,United States,Minnesota
533055,Food,280637,2011-02-06 18:09:09+00:00,45.0053883129,-93.1673026085,United States,Minnesota
533055,Food,280637,2011-01-16 17:37:07+00:00,45.0053883129,-93.1673026085,United States,Minnesota
1337,Food,474845,2010-07-28 23:58:13+00:00,44.94046715,-93.1383422,United States,Minnesota
1337,Food,474845,2010-07-24 22:39:41+00:00,44.94046715,-93.1383422,United States,Minnesota
212715,Food,474845,2010-06-06 20:16:48+00:00,44.94046715,-93.1383422,United States,Minnesota
27740,Food,474845,2010-12-26 19:57:57+00:00,44.94046715,-93.1383422,United States,Minnesota
149777,Food,474845,2011-03-05 20:13:30+00:00,44.94046715,-93.1383422,United States,Minnesota
149777,Food,474845,2010-08-20 00:09:57+00:00,44.94046715,-93.1383422,United States,Minnesota
149777,Food,474845,2010-08-07 01:58:49+00:00,44.94046715,-93.1383422,United States,Minnesota
64892,Food,474845,2010-04-15 00:21:45+00:00,44.94046715,-93.1383422,United States,Minnesota
1337,Food,529563,2010-06-11 23:58:59+00:00,44.9925404569,-93.1491494179,United States,Minnesota
1337,Food,229664,2010-06-06 18:52:56+00:00,44.9787279493,-93.2738097345,United States,Minnesota
212715,Food,229664,2010-05-02 04:59:00+00:00,44.9787279493,-93.2738097345,United States,Minnesota
214386,Food,229664,2010-06-17 17:21:10+00:00,44.9787279493,-93.2738097345,United States,Minnesota
2080407,Food,229664,2010-11-09 02:10:59+00:00,44.9787279493,-93.2738097345,United States,Minnesota
1337,Food,387212,2010-06-02 23:46:48+00:00,45.0921789517,-93.4332811832,United States,Minnesota
212715,Food,387212,2010-05-23 02:17:48+00:00,45.0921789517,-93.4332811832,United States,Minnesota
28279,Food,387212,2011-03-16 02:52:50+00:00,45.0921789517,-93.4332811832,United States,Minnesota
27377,Food,387212,2010-08-22 03:20:15+00:00,45.0921789517,-93.4332811832,United States,Minnesota
5333,Food,387212,2010-02-10 02:13:15+00:00,45.0921789517,-93.4332811832,United States,Minnesota
533055,Food,387212,2010-10-16 01:46:00+00:00,45.0921789517,-93.4332811832,United States,Minnesota
533055,Food,387212,2010-09-24 02:13:47+00:00,45.0921789517,-93.4332811832,United States,Minnesota
117848,Food,387212,2010-10-16 01:47:29+00:00,45.0921789517,-93.4332811832,United States,Minnesota
117848,Food,387212,2010-05-29 23:21:28+00:00,45.0921789517,-93.4332811832,United States,Minnesota
1337,Food,865165,2010-06-02 17:16:48+00:00,44.9811012793,-93.2777667046,United States,Minnesota
116,Food,865165,2010-10-23 15:27:56+00:00,44.9811012793,-93.2777667046,United States,Minnesota
212715,Food,865165,2010-09-02 00:13:24+00:00,44.9811012793,-93.2777667046,United States,Minnesota
214386,Food,865165,2010-06-17 17:17:47+00:00,44.9811012793,-93.2777667046,United States,Minnesota
28279,Food,865165,2010-10-03 17:16:12+00:00,44.9811012793,-93.2777667046,United States,Minnesota
368714,Food,865165,2011-06-19 18:03:52+00:00,44.9811012793,-93.2777667046,United States,Minnesota
360984,Food,865165,2010-10-07 23:07:51+00:00,44.9811012793,-93.2777667046,United States,Minnesota
360984,Food,865165,2010-10-02 19:15:48+00:00,44.9811012793,-93.2777667046,United States,Minnesota
360984,Food,865165,2010-09-06 19:00:15+00:00,44.9811012793,-93.2777667046,United States,Minnesota
1337,Food,596052,2010-06-01 00:45:33+00:00,44.9462764716,-93.1156808138,United States,Minnesota
149777,Food,596052,2010-08-28 23:54:57+00:00,44.9462764716,-93.1156808138,United States,Minnesota
64892,Food,596052,2010-05-25 03:45:25+00:00,44.9462764716,-93.1156808138,United States,Minnesota
120,Food,596052,2010-09-09 18:53:30+00:00,44.9462764716,-93.1156808138,United States,Minnesota
2080407,Food,596052,2010-12-13 02:08:14+00:00,44.9462764716,-93.1156808138,United States,Minnesota
2080407,Food,596052,2010-10-31 19:28:32+00:00,44.9462764716,-93.1156808138,United States,Minnesota
52894,Food,596052,2010-07-02 02:17:38+00:00,44.9462764716,-93.1156808138,United States,Minnesota
1337,Food,68083,2010-04-24 00:51:55+00:00,44.9488714167,-93.0855948167,United States,Minnesota
116691,Food,68083,2011-05-08 17:00:39+00:00,44.9488714167,-93.0855948167,United States,Minnesota
36048,Food,68083,2010-07-26 16:51:21+00:00,44.9488714167,-93.0855948167,United States,Minnesota
36048,Food,68083,2010-07-26 13:19:42+00:00,44.9488714167,-93.0855948167,United States,Minnesota
2080407,Food,68083,2010-11-07 19:45:07+00:00,44.9488714167,-93.0855948167,United States,Minnesota
1337,Food,305694,2010-04-10 23:54:32+00:00,45.0240491167,-93.1702166667,United States,Minnesota
68278,Food,1807449,2011-03-24 23:40:04+00:00,44.9489379466,-93.0874049664,United States,Minnesota
2080407,Food,1807449,2010-11-07 19:45:54+00:00,44.9489379466,-93.0874049664,United States,Minnesota
68278,Food,185687,2010-04-18 00:42:24+00:00,44.978388171,-93.2741081715,United States,Minnesota
116691,Food,185687,2010-12-04 18:22:39+00:00,44.978388171,-93.2741081715,United States,Minnesota
212715,Food,185687,2010-05-02 04:55:04+00:00,44.978388171,-93.2741081715,United States,Minnesota
214386,Food,185687,2010-06-17 17:19:23+00:00,44.978388171,-93.2741081715,United States,Minnesota
214386,Food,185687,2010-05-02 04:57:59+00:00,44.978388171,-93.2741081715,United States,Minnesota
5333,Food,185687,2010-09-04 00:15:53+00:00,44.978388171,-93.2741081715,United States,Minnesota
1873,Food,185687,2010-09-23 23:23:52+00:00,44.978388171,-93.2741081715,United States,Minnesota
2080407,Food,185687,2011-01-27 01:49:14+00:00,44.978388171,-93.2741081715,United States,Minnesota
2080407,Food,185687,2010-12-04 20:24:08+00:00,44.978388171,-93.2741081715,United States,Minnesota
2080407,Food,185687,2010-11-09 02:10:47+00:00,44.978388171,-93.2741081715,United States,Minnesota
2080407,Food,185687,2010-10-30 17:42:16+00:00,44.978388171,-93.2741081715,United States,Minnesota
68278,Food,197288,2010-01-03 22:34:35+00:00,44.9468687972,-93.0902802643,United States,Minnesota
116691,Food,197288,2011-05-08 19:42:15+00:00,44.9468687972,-93.0902802643,United States,Minnesota
116691,Food,128241,2011-06-21 16:50:13+00:00,45.0105248167,-93.2684523667,United States,Minnesota
116691,Food,128241,2011-06-21 16:50:13+00:00,45.0105248167,-93.2684523667,United States,Minnesota
533055,Food,128241,2011-04-18 01:31:40+00:00,45.0105248167,-93.2684523667,United States,Minnesota
2080407,Food,128241,2011-04-03 02:01:50+00:00,45.0105248167,-93.2684523667,United States,Minnesota
116691,Food,564906,2011-06-21 00:18:12+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2011-02-23 18:44:42+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2011-02-10 18:12:07+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2011-01-27 18:44:16+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2011-01-12 18:04:02+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-12-31 00:49:28+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-12-23 19:27:09+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-12-16 18:52:37+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-12-03 19:23:44+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-11-04 17:38:37+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-10-23 02:05:40+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-09-15 17:29:37+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-08-09 18:03:48+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-07-15 18:05:36+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-05-28 00:46:03+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-05-08 16:27:49+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-05-06 17:51:37+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-04-27 17:01:07+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-03-31 16:05:57+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-03-18 23:08:35+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,564906,2010-02-18 17:38:20+00:00,45.09348725,-93.4306074167,United States,Minnesota
212715,Food,564906,2010-05-23 03:35:44+00:00,45.09348725,-93.4306074167,United States,Minnesota
251281,Food,564906,2011-05-22 02:17:46+00:00,45.09348725,-93.4306074167,United States,Minnesota
251281,Food,564906,2011-05-15 20:31:11+00:00,45.09348725,-93.4306074167,United States,Minnesota
251281,Food,564906,2011-05-14 21:27:11+00:00,45.09348725,-93.4306074167,United States,Minnesota
368714,Food,564906,2010-08-12 01:29:28+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2011-03-30 18:27:08+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2011-02-23 19:13:39+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2011-01-27 18:47:33+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-12-03 19:19:10+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-11-12 19:14:17+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-11-04 17:31:22+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-11-02 22:52:10+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-09-26 01:40:02+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-09-24 02:17:34+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-09-15 17:29:02+00:00,45.09348725,-93.4306074167,United States,Minnesota
533055,Food,564906,2010-08-21 02:21:17+00:00,45.09348725,-93.4306074167,United States,Minnesota
119763,Food,564906,2010-10-22 23:46:34+00:00,45.09348725,-93.4306074167,United States,Minnesota
119763,Food,564906,2010-10-08 03:02:36+00:00,45.09348725,-93.4306074167,United States,Minnesota
119763,Food,564906,2010-05-28 00:46:31+00:00,45.09348725,-93.4306074167,United States,Minnesota
119140,Food,564906,2010-12-31 17:41:20+00:00,45.09348725,-93.4306074167,United States,Minnesota
119140,Food,564906,2010-12-31 04:48:37+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-10-16 01:50:02+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-08-09 18:34:25+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-07-23 18:24:53+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-05-29 23:18:19+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-05-28 00:28:19+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-03-31 16:02:32+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-02-15 20:25:12+00:00,45.09348725,-93.4306074167,United States,Minnesota
117848,Food,564906,2010-02-15 19:10:48+00:00,45.09348725,-93.4306074167,United States,Minnesota
116691,Food,2503823,2011-06-19 19:33:39+00:00,44.978853187,-93.173422705,United States,Minnesota
45852,Food,2503823,2010-08-29 17:51:30+00:00,44.978853187,-93.173422705,United States,Minnesota
212715,Food,2503823,2010-09-03 22:23:29+00:00,44.978853187,-93.173422705,United States,Minnesota
251281,Food,2503823,2010-08-29 22:27:05+00:00,44.978853187,-93.173422705,United States,Minnesota
28279,Food,2503823,2010-08-29 21:34:10+00:00,44.978853187,-93.173422705,United States,Minnesota
360984,Food,2503823,2010-09-04 22:38:55+00:00,44.978853187,-93.173422705,United States,Minnesota
29134,Food,2503823,2010-08-29 17:50:26+00:00,44.978853187,-93.173422705,United States,Minnesota
510550,Food,2503823,2010-08-26 21:47:57+00:00,44.978853187,-93.173422705,United States,Minnesota
116691,Food,131947,2011-06-05 18:37:51+00:00,44.94750016,-92.93842029,United States,Minnesota
116691,Food,912140,2011-06-05 17:44:17+00:00,44.9341067333,-93.1874486333,United States,Minnesota
116691,Food,912140,2010-11-10 18:49:27+00:00,44.9341067333,-93.1874486333,United States,Minnesota
212715,Food,912140,2010-06-06 21:19:47+00:00,44.9341067333,-93.1874486333,United States,Minnesota
116691,Food,7323717,2011-06-05 16:32:28+00:00,44.853699,-93.242273,United States,Minnesota
49061,Food,7323717,2011-06-18 18:28:41+00:00,44.853699,-93.242273,United States,Minnesota
116691,Food,594469,2011-06-05 00:23:45+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2011-05-01 18:33:31+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2011-02-11 01:43:07+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2011-01-14 00:14:10+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2010-12-31 22:46:58+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2010-11-13 00:49:05+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2010-06-11 01:33:28+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,594469,2010-02-21 19:37:16+00:00,44.73456746,-93.48104608,United States,Minnesota
533055,Food,594469,2011-02-11 01:53:19+00:00,44.73456746,-93.48104608,United States,Minnesota
533055,Food,594469,2010-11-13 02:39:27+00:00,44.73456746,-93.48104608,United States,Minnesota
533055,Food,594469,2010-10-21 00:17:18+00:00,44.73456746,-93.48104608,United States,Minnesota
533055,Food,594469,2010-09-12 20:19:47+00:00,44.73456746,-93.48104608,United States,Minnesota
119763,Food,594469,2010-11-13 02:46:01+00:00,44.73456746,-93.48104608,United States,Minnesota
119763,Food,594469,2010-10-21 00:20:28+00:00,44.73456746,-93.48104608,United States,Minnesota
119763,Food,594469,2010-09-25 22:57:40+00:00,44.73456746,-93.48104608,United States,Minnesota
119763,Food,594469,2010-02-21 19:50:42+00:00,44.73456746,-93.48104608,United States,Minnesota
2080407,Food,594469,2011-05-01 17:25:19+00:00,44.73456746,-93.48104608,United States,Minnesota
2080407,Food,594469,2010-11-13 02:20:07+00:00,44.73456746,-93.48104608,United States,Minnesota
117848,Food,594469,2010-11-13 02:45:57+00:00,44.73456746,-93.48104608,United States,Minnesota
117848,Food,594469,2010-10-21 00:06:36+00:00,44.73456746,-93.48104608,United States,Minnesota
117848,Food,594469,2010-06-11 01:31:48+00:00,44.73456746,-93.48104608,United States,Minnesota
117848,Food,594469,2010-02-21 18:49:12+00:00,44.73456746,-93.48104608,United States,Minnesota
116691,Food,680509,2011-06-01 23:58:15+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2011-05-09 23:19:51+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2011-02-06 00:08:57+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2011-01-18 00:18:14+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2011-01-09 00:12:21+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2010-09-21 23:00:57+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,680509,2010-05-24 00:45:59+00:00,45.15310405,-93.35998665,United States,Minnesota
533055,Food,680509,2011-05-09 22:54:50+00:00,45.15310405,-93.35998665,United States,Minnesota
119763,Food,680509,2010-06-06 17:33:19+00:00,45.15310405,-93.35998665,United States,Minnesota
119140,Food,680509,2010-12-31 06:07:25+00:00,45.15310405,-93.35998665,United States,Minnesota
117848,Food,680509,2010-06-06 16:04:15+00:00,45.15310405,-93.35998665,United States,Minnesota
116691,Food,701737,2011-06-01 01:33:29+00:00,45.09586365,-93.4424430667,United States,Minnesota
212715,Food,701737,2010-05-23 02:58:18+00:00,45.09586365,-93.4424430667,United States,Minnesota
368714,Food,701737,2011-04-08 23:24:36+00:00,45.09586365,-93.4424430667,United States,Minnesota
533055,Food,701737,2011-06-01 01:34:33+00:00,45.09586365,-93.4424430667,United States,Minnesota
533055,Food,701737,2010-12-16 19:14:48+00:00,45.09586365,-93.4424430667,United States,Minnesota
533055,Food,701737,2010-11-14 23:22:48+00:00,45.09586365,-93.4424430667,United States,Minnesota
533055,Food,701737,2010-11-09 16:16:51+00:00,45.09586365,-93.4424430667,United States,Minnesota
116691,Food,87593,2011-05-29 17:33:24+00:00,44.9841552234,-93.2191716242,United States,Minnesota
212715,Food,87593,2010-05-14 19:30:16+00:00,44.9841552234,-93.2191716242,United States,Minnesota
214386,Food,87593,2010-05-14 19:29:42+00:00,44.9841552234,-93.2191716242,United States,Minnesota
116691,Food,205716,2011-05-29 17:32:05+00:00,45.0396086438,-93.2196244597,United States,Minnesota
212715,Food,205716,2011-03-10 04:42:31+00:00,45.0396086438,-93.2196244597,United States,Minnesota
1873,Food,205716,2010-04-17 02:44:09+00:00,45.0396086438,-93.2196244597,United States,Minnesota
116691,Food,636976,2011-05-29 17:09:32+00:00,45.0122378079,-93.1722298265,United States,Minnesota
533055,Food,636976,2010-11-26 18:36:01+00:00,45.0122378079,-93.1722298265,United States,Minnesota
510550,Food,636976,2010-08-19 00:13:55+00:00,45.0122378079,-93.1722298265,United States,Minnesota
117848,Food,636976,2010-08-17 16:57:33+00:00,45.0122378079,-93.1722298265,United States,Minnesota
117848,Food,636976,2010-08-17 03:38:48+00:00,45.0122378079,-93.1722298265,United States,Minnesota
116691,Food,166117,2011-05-26 21:47:25+00:00,45.0285682833,-93.0275659333,United States,Minnesota
1270412,Food,166117,2011-02-03 23:53:33+00:00,45.0285682833,-93.0275659333,United States,Minnesota
1270412,Food,166117,2010-12-03 00:33:24+00:00,45.0285682833,-93.0275659333,United States,Minnesota
116691,Food,255117,2011-05-26 21:45:52+00:00,45.0345264167,-93.0197476833,United States,Minnesota
533055,Food,255117,2010-11-10 17:44:20+00:00,45.0345264167,-93.0197476833,United States,Minnesota
116691,Food,7417160,2011-05-25 18:11:46+00:00,45.094118515,-93.382710931,United States,Minnesota
116691,Food,7417160,2011-05-24 00:01:36+00:00,45.094118515,-93.382710931,United States,Minnesota
533055,Food,7417160,2011-05-25 18:11:43+00:00,45.094118515,-93.382710931,United States,Minnesota
116691,Food,55207,2011-05-20 17:23:08+00:00,45.095799313,-93.4415316582,United States,Minnesota
116691,Food,55207,2011-03-23 00:51:48+00:00,45.095799313,-93.4415316582,United States,Minnesota
116691,Food,55207,2010-12-09 03:14:51+00:00,45.095799313,-93.4415316582,United States,Minnesota
116691,Food,55207,2010-10-18 23:41:55+00:00,45.095799313,-93.4415316582,United States,Minnesota
212715,Food,55207,2010-05-23 02:48:25+00:00,45.095799313,-93.4415316582,United States,Minnesota
86035,Food,55207,2010-05-01 16:35:06+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2011-06-07 23:56:26+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2011-05-09 23:55:20+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2011-03-28 23:59:15+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2011-03-10 00:57:05+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2010-11-14 21:32:46+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2010-11-06 17:11:31+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2010-07-20 00:45:56+00:00,45.095799313,-93.4415316582,United States,Minnesota
28279,Food,55207,2010-05-31 17:57:35+00:00,45.095799313,-93.4415316582,United States,Minnesota
174271,Food,55207,2010-05-08 23:04:05+00:00,45.095799313,-93.4415316582,United States,Minnesota
5333,Food,55207,2010-02-10 02:14:08+00:00,45.095799313,-93.4415316582,United States,Minnesota
533055,Food,55207,2010-12-16 19:15:00+00:00,45.095799313,-93.4415316582,United States,Minnesota
533055,Food,55207,2010-11-14 23:23:50+00:00,45.095799313,-93.4415316582,United States,Minnesota
533055,Food,55207,2010-11-09 16:17:21+00:00,45.095799313,-93.4415316582,United States,Minnesota
117848,Food,55207,2010-03-11 23:16:34+00:00,45.095799313,-93.4415316582,United States,Minnesota
116691,Food,49086,2011-05-20 01:52:02+00:00,45.09805775,-93.4500258667,United States,Minnesota
116691,Food,49086,2011-03-22 17:03:26+00:00,45.09805775,-93.4500258667,United States,Minnesota
